Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,8.300000,8.340000,7.923330,8.070000,5.430562,118200
2010-01-05,8.220000,8.220000,7.623330,8.166670,5.495613,45300
2010-01-06,7.970000,8.300000,7.970000,8.300000,5.585336,48900
2010-01-07,8.296670,8.300000,8.000000,8.166670,5.495613,38400
2010-01-08,7.936670,8.166670,7.933330,8.166670,5.495613,33000
2010-01-11,8.166670,8.166670,8.166670,8.166670,5.495613,150600
2010-01-12,8.000000,8.130000,7.686670,7.800000,5.248870,75000
2010-01-13,7.963330,7.963330,7.670000,7.670000,5.161388,53100
2010-01-14,7.620000,7.643330,7.500000,7.500000,5.046990,55200
2010-01-15,7.640000,7.640000,7.553330,7.613330,5.123253,134400
2010-01-18,7.766670,7.766670,7.666670,7.666670,5.159148,3300
2010-01-19,7.600000,7.646670,7.516670,7.600000,5.114284,211500
2010-01-20,7.500000,7.500000,7.416670,7.416670,4.990915,783000
2010-01-21,7.416670,7.416670,7.073330,7.100000,4.777817,202800
2010-01-22,7.066670,7.116670,7.003330,7.083330,4.766600,126600
2010-01-26,7.000000,7.083330,6.866670,7.033330,4.732953,165600
2010-01-27,7.033330,7.176670,6.900000,7.066670,4.755389,143700
2010-01-28,7.166670,7.296670,6.833330,7.296670,4.910163,160800
2010-01-29,7.150000,7.503330,7.066670,7.503330,5.049231,177300
2010-02-01,7.500000,7.743330,7.343330,7.733330,5.204005,28800
2010-02-02,7.703330,7.740000,7.500000,7.600000,5.114284,96300
2010-02-03,7.733330,7.733330,7.540000,7.600000,5.114284,21600
2010-02-04,7.500000,7.503330,6.940000,6.966670,4.688095,297300
2010-02-05,6.966670,7.133330,6.913330,6.996670,4.708283,1232100
2010-02-08,7.000000,7.043330,6.783330,6.783330,4.564719,176100
2010-02-09,6.843330,7.023330,6.843330,6.983330,4.699306,948600
2010-02-10,7.000000,7.216670,7.000000,7.083330,4.766600,30600
2010-02-11,6.933330,7.200000,6.933330,7.103330,4.780058,28200
2010-02-12,6.893330,7.143330,6.893330,7.106670,4.782305,18300
2010-02-17,7.000000,7.383330,7.000000,7.383330,4.968479,339000
2010-02-18,7.300000,7.383330,7.250000,7.250000,4.878757,18300
2010-02-19,7.166670,7.350000,7.166670,7.350000,4.946051,29100
2010-02-22,7.333330,7.566670,7.333330,7.396670,4.977456,166800
