Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,26.562401,27.655199,26.562401,27.402500,22.702894,7895598
2010-01-05,27.470800,27.580099,27.252199,27.580099,22.850021,5728877
2010-01-06,27.491301,27.655199,27.115601,27.341000,22.651924,7068382
2010-01-07,27.149799,27.354700,27.013201,27.061001,22.419954,6644379
2010-01-08,27.170300,27.170300,26.582899,26.651199,22.080427,6499140
2010-01-11,26.767300,26.944901,26.056999,26.419001,21.888058,9030130
2010-01-12,26.166300,26.453100,25.981800,26.173100,21.684320,6217740
2010-01-13,26.227699,26.623899,25.954500,26.254999,21.752184,6573955
2010-01-14,26.296000,26.500900,25.749599,25.893000,21.452265,6726661
2010-01-15,25.817900,26.152599,25.285200,25.455900,21.090124,10866697
2010-01-18,25.544701,25.940800,25.510500,25.681299,21.276869,3153964
2010-01-19,25.476400,25.975000,25.414900,25.613001,21.220282,7064136
2010-01-20,25.394400,25.455900,24.410900,24.936800,20.660053,8913002
2010-01-21,25.011900,25.128099,24.199200,24.479200,20.280935,14569259
2010-01-22,24.212799,24.930000,24.165001,24.759199,20.512918,8342295
2010-01-26,24.185499,24.923201,23.939600,24.820700,20.563871,7927077
2010-01-27,24.752399,24.752399,24.171900,24.465500,20.269587,7426062
2010-01-28,24.738800,25.196400,24.342600,25.196400,20.875130,8381680
2010-01-29,25.353500,25.455900,24.520201,24.677299,20.445055,8301008
2010-02-01,24.786600,25.319300,24.656799,25.141701,20.829815,6560925
2010-02-02,25.469601,25.729099,25.148600,25.476400,21.107109,6669561
2010-02-03,25.510500,25.667700,25.073400,25.367100,21.016558,5189063
2010-02-04,25.066601,25.203199,24.103500,24.390400,20.207359,7732644
2010-02-05,24.130899,24.636299,23.092699,23.768900,19.692461,13186856
2010-02-08,23.830299,24.048901,23.509300,23.700600,19.635870,7768222
2010-02-09,24.383600,24.895800,24.274300,24.759199,20.512918,13011603
2010-02-10,24.841200,25.052900,24.595301,24.895800,20.626091,7029437
2010-02-11,24.895800,25.476400,24.513300,25.333000,20.988312,6460048
2010-02-12,24.998301,25.544701,24.588499,25.326099,20.982576,5662992
2010-02-17,25.599300,25.975000,25.599300,25.872499,21.435278,6252293
2010-02-18,25.674500,25.954500,25.544701,25.954500,21.503216,7546703
2010-02-19,25.749599,25.817900,25.544701,25.544701,21.163698,4398449
2010-02-22,25.483200,25.510500,25.011900,25.011900,20.722275,5161538
2010-02-23,24.841200,24.930000,24.315300,24.595301,20.377121,4875453
2010-02-24,24.588499,24.690901,24.253799,24.322100,20.150784,5729902
2010-02-25,23.905500,24.745600,23.802999,24.315300,20.145144,5413949
2010-02-26,24.383600,24.930000,24.137699,24.930000,20.654421,9851050
2010-03-01,25.100700,25.196400,24.902700,24.971001,20.688396,5571193
