Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,6.969980,7.037000,6.791260,6.828490,5.061181,14567669
2015-01-05,6.724240,6.955090,6.687010,6.850830,5.077739,27743553
2015-01-06,6.865730,6.925300,6.768920,6.902960,5.116376,45486783
2015-01-07,7.037000,7.267840,7.022100,7.163590,5.309552,26784453
2015-01-08,7.223160,7.282730,7.051890,7.238060,5.364747,21225106
2015-01-09,7.163590,7.208270,6.940190,6.984870,5.177087,13120020
2015-01-12,6.925300,7.014660,6.806150,6.865730,5.088783,20774428
2015-01-13,6.910410,7.066780,6.880620,6.888070,5.105341,23637496
2015-01-14,6.798710,7.051890,6.798710,6.925300,5.132934,16520248
2015-01-15,6.969980,7.178480,6.910410,6.910410,5.121898,19520963
2015-01-16,6.955090,7.089120,6.895510,7.037000,5.215724,18739663
2015-01-19,7.007210,7.074230,6.716800,6.716800,4.978399,15617550
2015-01-20,6.828490,6.947640,6.761480,6.850830,5.077739,28165225
2015-01-21,6.895510,7.178480,6.880620,7.126360,5.281957,40182588
2015-01-22,7.193380,7.297630,7.133800,7.200820,5.337147,38149702
2015-01-23,7.193380,7.297630,7.037000,7.148700,5.298515,29743403
2015-01-26,7.074230,7.208270,7.029550,7.141250,5.292994,23444252
2015-01-27,7.074230,7.215720,6.999770,7.141250,5.292994,20078402
2015-01-28,7.066780,7.185930,6.992320,6.992320,5.182610,17677964
2015-01-29,7.014660,7.111460,6.895510,6.947640,5.149493,19511429
2015-01-30,6.850830,6.902960,6.791260,6.806150,5.044622,35712201
2015-02-02,6.865730,6.977430,6.806150,6.873170,5.094296,21646240
2015-02-03,7.133800,7.171040,7.022100,7.096570,5.259878,32871022
2015-02-04,7.118910,7.498680,7.089120,7.357200,5.453053,51334316
2015-02-05,7.334860,7.491240,7.282730,7.357200,5.453053,43260654
2015-02-06,7.334860,7.446560,7.230610,7.446560,5.519285,32239590
2015-02-09,7.409330,7.461450,7.372090,7.394430,5.480647,25479152
2015-02-10,7.394430,7.454010,7.297630,7.297630,5.408901,31996122
2015-02-11,7.150280,7.187600,6.874120,7.015930,5.343824,31789740
2015-02-12,7.083110,7.202530,7.060720,7.105500,5.412050,16196394
2015-02-13,7.195060,7.389120,7.180140,7.351800,5.599648,25786466
2015-02-18,7.471220,7.583180,7.396590,7.463760,5.684926,20856377
2015-02-19,7.433910,7.530930,7.381660,7.448830,5.673553,21835240
2015-02-20,7.486150,7.501080,7.359270,7.463760,5.684926,14111386
2015-02-23,7.389120,7.598110,7.374200,7.516010,5.724721,18824426
2015-02-24,7.560790,7.620500,7.441370,7.583180,5.775884,24437682
